"x"
2590.19659980264
3987.46704963248
2415.19215314799
2976.16651402815
3120.14294974436
3198.55273880806
3226.40904955377
3932.41075920127
1492.37306754971
2969.10319472835
2189.85954974526
4433.76703293203
1886.57762333525
2550.13077791314
2562.00230231293
3296.55870568862
2150.6681160424
2688.23679937481
2785.4632537293
1969.69437077023
3048.44851236294
3022.10638458476
3105.81158317217
4097.25694382214
2111.12225498038
3055.44019715513
1773.63362214179
3342.17411711658
2906.96711316036
2425.60034987805
3201.86712658681
1897.1095027903
4085.64768071765
3233.95324568837
3441.72371906545
2138.43258998095
1950.43523337235
2758.61890880902
1866.35240285268
2377.83441745808
3477.80828891536
3617.8511209345
2552.75294619847
2570.61393680223
4359.5655025598
3066.15444711533
2098.19910569117
2792.59904307399
2543.84615344313
1581.36028564526
2353.75347991067
3093.09636638645
3027.3681045373
3280.71057047413
2172.23246237972
4818.65636547338
2438.80776143445
3127.049131427
2200.06345870576
3146.13222258953
4618.0863449039
2907.44040828383
1804.10432876215
2442.34820388064
1794.97758687468
3005.76805814471
1662.6705211819
2251.1656746906
2304.19372195683
2487.81475765283
3169.56377022484
2495.37220397596
2364.2287134093
2621.66181937424
2203.0404267296
2881.03221957939
2501.92526675774
2412.68737593607
1938.88625797992
1634.19401151686
3080.91516305268
2528.54518871282
2439.96277401161
2919.65688212265
2822.39437861252
3302.70562601571
2601.79642480251
1960.10544710114
2253.0130079609
3763.68547963096
1579.89473735607
2464.11159859796
4275.44166226756
2742.20594629862
3789.48304387399
3141.34402498427
2024.46964380658
2059.71703756494
2233.56441457635
4085.60352604909
2195.24803929703
1864.4970066788
2219.10454350936
2272.61924880101
1935.85685772948
2048.1243614721
3374.88116989567
2272.03715950134
2202.84966254763
3412.48729954006
2898.830256525
3764.84454598586
3222.21821578959
1954.89022486021
3024.98567340974
2061.28863715782
2939.62259187672
3035.85626907078
5127.59506799678
4156.08221290712
2392.99093759086
2271.16168388295
2429.91573917443
3248.92330698124
2354.37335170877
2511.96136239725
3115.41836203377
2490.73292250312
2658.08753303679
3283.48104754953
2625.26131259277
3108.78449415583
3123.81097467803
2914.27038181523
2709.37102830755
2506.3766280761
4364.29486024283
2119.75410915077
2851.03912118868
2689.90310347207
1817.83092553481
1811.58729484541
2010.04185830974
2152.62092940569
3101.71046174798
2492.79323802119
2726.493668664
2356.73372750613
3123.461130939
2983.14195385083
2862.53143138947
1879.0437464347
2994.05109440186
3394.15367410475
2706.52153884724
3063.01657377064
2394.64787477256
2357.65592552393
3431.56010677344
2753.72168122685
3382.96515800281
2158.11819247806
2538.56374416479
2417.81725426515
3040.84284411909
3195.44543319922
2491.48586124644
2166.36380542108
4407.00736863955
2591.46419850617
2192.75999253968
3338.3375216769
2624.91970590976
3149.41064245548
3792.89340758979
2224.13383111287
2271.0269965595
2645.02655328681
2855.73632126781
2730.31331441143
2758.33750917957
2564.67853799743
2186.19379252347
2048.30926106817
3869.12631705113
6065.74051098048
4269.87361502454
3286.6405987353
4354.9197794484
2728.68346110289
4319.01943789766
2311.89266601739
3209.16667119976
2101.66961530318
2506.28874154965
3051.46553490975
3213.76608707446
3129.8478445692
4526.75412881347
4080.46113668671
2581.6199326237
4299.66768860316
1648.92904928419
1707.9259078861
3264.57701781729
4969.26730540369
2675.29608567759
2910.26544447655
3455.19206794489
1543.22885936483
3606.07907475406
3152.49915648089
2401.02457713556
2711.9733476623
2906.3733578199
2190.22533457389
2674.62788460752
2072.29582023601
4108.37858513043
2132.49566291407
2588.5689608971
2160.82844208049
5318.94870685907
2277.61266000944
2375.64179994
3783.64432540394
3359.26260619466
1785.72107230592
4360.53936061624
2771.49350185691
3788.21338300235
3284.62508279983
2901.99649486666
3076.59014901669
1816.02016959637
3363.88341163508
3841.15519214552
3387.17296748711
2607.4388010155
2518.55501523065
1848.17979884268
2036.82919065158
2193.60448824803
1973.62637204725
1931.07908249454
3404.02011261831
3438.78671774116
3744.10447534619
2566.9758805638
2765.01679488679
5020.36636324426
2284.12008518657
3126.36129635717
2343.52519020763
3194.32583013768
2981.70981438757
2791.46596963165
2426.24109747475
3247.58032189345
3333.30921770239
2110.97368738703
3599.95672827043
3265.86008951507
3888.0040822442
2134.57333992672
2562.57948223579
3642.7358798931
3211.91650562327
1953.17849669788
2282.5926555609
2502.25599288794
3343.40852598104
3406.0848580356
2444.43587715079
2503.31477750904
2748.71254081341
3096.64457926329
3324.93056109845
1638.63181651038
2155.88028346743
3971.64636372903
2790.09712685986
2908.36654456091
2780.49868755901
2174.674403323
4383.97598164042
3818.86955309664
2055.72071917568
1581.57527278934
4051.65820943099
3032.92803313055
4297.56130817909
2147.27460760818
2740.64536102878
4086.35439650615
2957.59249967838
2414.42143152563
3431.63571383962
3158.42159031478
2814.18698342191
2525.66166409257
2808.61080305702
3451.53150312268
2961.76749649853
3374.88764909433
1315.04167920384
2605.08973679719
2128.83107173547
2419.10439865255
4372.49357001486
2999.41311782257
3108.91292961397
3458.88222896781
4554.45079770892
3706.31084512736
2050.06522213162
1866.39238865469
2553.31188899297
2453.93040249729
3009.14168795973
2770.69356430976
3941.94123033877
2815.38768221793
6394.70048023645
3359.41579505741
2981.18902288696
5833.71082847789
1834.90914280157
2928.73316811138
2110.12176055411
3192.13055677347
3228.01525627592
2512.29168253504
4502.37879147662
2386.93403824725
1694.88810798675
3308.11708041708
3008.0063303447
2092.99761396599
3356.83582757129
3634.12537121544
4179.88143532026
5105.8726546006
3184.00258893298
2147.53991376429
3534.81501940979
2306.96831680662
4553.1576770593
4058.80140742922
2045.94482652179
2235.4697422128
2313.4257497153
1723.69596859438
1260.32967521861
2188.72985386768
2626.5318465544
1859.41430102974
2770.52992967233
2533.348823976
3940.68821946716
3460.48010338093
1346.73152236752
2213.49649357298
1880.11561455975
2254.16384050291
2192.11456212021
3406.7347323728
4316.55332322776
2557.01381315772
4606.5188031605
2104.32136833115
2488.3599866215
1973.10662379608
3014.76915839814
2885.35753255991
2707.78401395483
3416.67625283833
3145.81158706983
1552.79430668209
2633.79940730226
2753.77998510567
1774.08995639614
2496.71221368783
1723.29019383523
2338.0395189933
2386.91106284722
2939.21198741745
2996.21756302699
3353.69403535611
1693.55865024796
2400.1991996831
2956.2317881577
2739.39734547064
3618.85123529656
2328.99946215137
3804.01770521915
2458.7278435291
3247.43563941173
4539.31189139174
1837.97870692096
2698.45509057329
2655.30415542365
1962.39929007911
3476.06938338544
1956.80828711386
2844.39989529879
2691.31362933405
4817.880130504
2830.3239293448
2924.82660791946
1966.49682483967
3103.03870902883
3636.77294698951
3969.14502695471
3437.591068895
2440.68734648324
3404.43314598171
3267.75640828202
2889.87357222774
3266.31899045207
2368.69243307538
4359.36255820067
1928.69320220191
3122.71032657971
2870.84007496736
5045.40271188579
1751.81438817148
2684.0071221359
2374.0474494774
4650.61121799853
3928.86641027616
3064.0699400571
3082.64906906211
3242.18851307376
3438.85844989661
2144.82207539402
3167.11861417682
2544.39815882842
2464.94805652184
2583.12475765785
3353.63210548747
2998.65280893832
2366.91269400733
1897.11291918634
2939.67536247482
2153.33805750253
4156.50355786222
2345.53725206573
1905.86913641359
3486.06853335799
2510.26004189096
3233.10697742532
3537.69738373978
3384.81003076034
2334.70920266173
2941.55238379292
4498.05851860441
2910.98815085943
2888.05912656768
2595.08270655156
2703.49027870947
2894.88734518483
3568.41138085515
2660.27598433131
3906.91332085374
2947.72393374798
2538.89214451709
2395.60301806981
2403.38021558023
2656.65727269503
1994.42025388521
3141.41263491999
3658.32065771425
1978.65253330184
2395.54667457108
1678.73246650789
4626.3772526392
2066.54354371374
3056.44316514417
2840.12594523162
2237.67821177875
4222.00420651429
1925.74026391119
2619.73843199244
2597.89006928849
2601.55395237843
4830.25522383289
2620.04864212155
2569.49033697883
2607.73322691588
3193.29427550874
3142.91755792175
2069.2585783314
3849.8673850378
4117.85050211224
2951.26407289369
3273.07095973812
1805.18842513508
2567.54843084106
2240.21860884673
3971.97653780759
4033.70723404252
1945.96472045482
4340.46576885294
3043.94608651065
2302.47177444899
2464.12731847311
3424.09494442871
2124.53126538729
2204.59999651742
1683.62733081723
2314.75828589787
2928.30807906159
2449.25207884542
1622.2105186544
1959.66637604205
2561.17391079206
2771.98288349329
2061.3591021268
1927.92990685923
2272.39301526882
4569.07063858986
2104.02936127205
2812.11583643024
2776.88412585635
3318.91373963105
2812.73908001344
2842.6763470578
2793.29882999082
2286.86853604462
2998.77723264203
3487.930925079
2712.70897466346
3960.60960401979
3404.48370367552
3390.78057485989
3867.1346543172
3577.58542033493
2858.13237109527
3036.20587743313
2119.61967969516
3869.5271233224
3080.07407214823
2435.43060839246
4499.95708537212
2436.49505300424
2166.61187176374
2274.10820113302
3365.59608296985
2114.5797317069
3799.08544689549
2695.77907301985
1836.25656772737
2219.17746657762
2011.56995089483
3781.14692350409
2085.55227113031
2319.39103345363
3055.75427444749
2244.12670629756
6951.4366710301
2993.974207107
2349.83403681002
2661.98236288158
2300.51484156517
4139.24937374008
2905.77659800193
2672.173501665
1708.52376004117
1544.09542855349
1754.56239510254
3368.23121934495
2019.97654018507
2029.51245753814
3749.39183097066
2985.26710051604
4609.30716301564
3793.6015819785
1665.85841278848
3088.64752888635
2196.78758136425
2717.2563669051
2893.00776685676
3005.31618697442
3135.66100876123
2033.75491141657
3037.18674350422
3317.6344436646
2309.72189769832
3293.74610938909
2017.68774678063
2358.98394679989
2973.19758202041
2715.40763868966
2134.9434644565
3361.14305950278
3192.62427207596
2775.36728148262
2274.2249527306
1930.91173043771
4175.68884012587
3600.17115226166
1621.10733820388
3598.28558505461
2234.62846496578
3877.99203568855
2704.25669853055
2493.29433235052
3791.67701872285
2786.60889022106
2962.76172135162
2994.53059064193
2298.5324663519
2941.22566374577
4126.80344534705
4924.77924852454
1946.78404954301
2507.03600766449
5966.77133858352
2614.68121847483
5102.8837933615
2270.97360200702
1803.09819780322
3492.8458614565
1415.55245427116
6081.72233785612
2478.89450316142
3353.07019916123
4258.1114922237
4033.72992231466
2856.6069681714
1596.4077569984
4657.12458148301
3595.44095994918
2047.27893962064
3467.54723429209
2486.34375110151
2972.65035322247
2917.16977088358
1979.93860586113
4337.44433128766
2141.47009375854
1847.30667248394
3051.80335515199
2853.07473125752
2188.3137549031
2486.12942921331
4250.09491854302
1126.76230108739
1457.95217149107
4108.3145948214
1905.38744393907
2383.45631146836
1941.04428945925
2775.85849269527
2704.00043583295
2509.38438216067
4301.95785761875
2922.28146501718
3516.99310544275
2532.14260741029
2022.50589621523
2057.9902555717
2331.18561181793
2333.25752794774
2107.04068084894
2772.94954463388
4348.42586366027
2396.09306663524
3246.62501281127
2251.89031935792
2909.38958109362
2464.43606532722
3766.97424774135
3511.98184694098
2762.67264414521
3298.60723619736
7186.13227389527
2866.32220405811
2774.71039532751
2750.95598104221
2585.89998847952
4890.41267047962
4049.28202072558
3682.334966171
2054.90985384704
2775.75596313207
2448.22126656051
3701.38420762825
4260.55958820353
3756.95948234872
1697.32142812325
2229.47337300855
3536.29726901065
3104.10115357918
1775.41699643409
2919.10354844446
2619.1630112524
1631.97625698481
3777.24096135947
2794.86812010465
2588.28813777774
3440.49927547097
1972.55765457865
1350.38904777027
3699.71014717881
2143.83360120703
2306.75804543559
3242.57504305294
2698.49116021571
5255.99250548974
4293.94168587665
2329.53395886666
3268.59011478006
2331.39435474376
2352.00213904239
2942.51570910588
2821.1037189811
3548.97502954221
2921.58405852688
3276.94746645686
3228.31799859489
2401.30278469865
3248.62197699684
4481.60151183575
4434.46857614108
2148.44209798659
2792.17769581195
2485.81672674702
3635.2851519352
3070.810100307
3450.66579043224
2245.21809323002
2545.8080166547
3511.65987006434
3207.43817044557
1826.42700711531
2857.54301063057
2590.44436722477
2911.37372351387
3717.1593587604
3174.04710428253
3087.93130932566
4048.06121838247
3254.5471536689
1759.73645550632
1540.65968779816
3046.36343712336
3337.38020562578
2069.71660756725
3433.82082387818
3547.5419377272
1468.21912056807
1658.19331662729
2848.18859172817
2027.60076333797
3001.04434719076
4158.66644785089
2419.72953465018
4083.08188178644
3496.98351519023
2476.01173770787
2583.839339988
1747.36620936888
3454.01349986717
3452.66394891418
3023.8125035361
2792.67617536034
2415.16091268736
2549.39595813287
3045.59711621323
3913.20727023825
2635.5075338465
3919.60991377387
2158.40092330642
2626.17118539969
3101.42738917492
3169.66455728485
2779.72011308388
3251.02016910574
4264.06218579428
1563.9898554881
1916.45055875491
3426.57536353564
2797.35518605981
2935.47242877328
1896.79574154968
3535.47270966274
1877.87901051886
2924.47159390121
3712.4690075471
2306.20300247701
2132.73895663565
4759.53996720547
3262.27457877402
3540.38221973977
3823.59920196193
1552.35438457983
2951.50488852803
1881.6544106012
3057.69594116708
1871.38468683752
3932.18985332875
1996.19668227346
2047.9022595107
2673.16409944042
2666.10106383976
4055.24847080103
3638.28367110353
3412.89025051107
4183.50556038505
3704.51474079094
2592.29837485322
2642.51856896971
2728.32185930726
2749.3426673946
2009.29032924214
2308.99219659943
2532.25829781048
3608.70644790633
4791.28990938328
2626.68926180354
3100.00836474846
2113.61579053572
3991.3260828609
2843.22556084365
2555.39946408287
3077.22972730194
2160.58620932273
2711.36546509024
3014.94408973719
2932.28167095661
1876.84125776304
3065.92608842967
2804.29363345092
1916.75763007046
2939.73253467605
2882.75700810138
4258.89895642236
2743.21619059589
2552.43460018005
2596.5931826068
3319.91674008737
4227.29292484772
2963.77045489489
3361.54540294589
2383.27015939132
3297.16043876391
3514.08367447405
4364.17087203939
2811.61703811141
3217.81812098004
3490.41343556149
2488.44041510466
1897.41366496298
3716.34313237986
