"","HDFCBANK.NS","TCS.NS","RELIANCE.NS","ONGC.NS","HINDUNILVR.NS","TATAMOTORS.NS","WIPRO.NS","BAJFINANCE.NS","KOTAKBANK.NS","BHARTIARTL.NS","NSEI"
"12",1222.66589355469,2051.36401367188,690.731994628906,87.9090957641602,1873.81591796875,195.257431030273,117.939880371094,413.013336181641,1694.47082519531,453.00830078125,12355.5
"13",1213.64526367188,2033.3134765625,710.090026855469,88.5445785522461,1883.92004394531,195.010330200195,118.245971679688,414.138732910156,1691.03515625,478.005554199219,12352.349609375
"14",1191.56860351562,1988.64599609375,688.239379882812,86.7793426513672,1886.25170898438,192.737014770508,116.786140441895,406.392822265625,1611.1689453125,486.274169921875,12224.5498046875
"15",1181.55102539062,1989.28637695312,688.935546875,86.6734313964844,1879.43957519531,189.178787231445,116.362319946289,405.022705078125,1618.33898925781,489.189758300781,12169.849609375
"16",1178.22766113281,2022.13562011719,688.688537597656,82.1897125244141,1876.05615234375,183.446105957031,115.773681640625,405.375030517578,1578.90380859375,491.818542480469,12106.900390625
"17",1182.02575683594,2012.07873535156,685.769104003906,83.1782531738281,1880.81091308594,186.213607788086,117.115783691406,403.770050048828,1599.16918945312,500.565093994141,12180.349609375
"18",1181.74096679688,2005.14526367188,683.388610839844,83.5665969848633,1896.17260742188,184.335662841797,117.068511962891,410.493377685547,1636.11462402344,501.138732910156,12248.25
"19",1151.97302246094,1992.15063476562,676.651489257812,82.7898864746094,1884.88037109375,180.085556030273,116.004692077637,407.542755126953,1611.61706542969,491.722930908203,12119
"20",1161.46838378906,2005.46716308594,661.021423339844,82.3309326171875,1884.1943359375,174.056350708008,115.390014648438,412.303833007812,1619.28515625,469.593444824219,12055.7998046875
"21",1173.47985839844,1978.69714355469,664.659484863281,83.0723342895508,1896.6298828125,185.86767578125,116.666610717773,432.463958740234,1633.625,468.637512207031,12129.5
"22",1164.17468261719,1963.31408691406,648.445556640625,81.6248321533203,1881.90844726562,184.039138793945,113.806098937988,427.110748291016,1621.47583007812,468.207366943359,12035.7998046875
"23",1164.41198730469,1909.31481933594,634.028137207031,76.9292831420898,1860.10034179688,174.550552368164,111.962127685547,427.267333984375,1684.71179199219,474.564239501953,11962.099609375
"24",1132.60266113281,1930.85046386719,622.283203125,73.0457534790039,1992.412109375,161.948516845703,112.245811462402,426.626373291016,1669.27624511719,487.564697265625,11707.900390625
"25",1167.7353515625,1935.67175292969,640.653015136719,74.9522171020508,1971.06140136719,163.777038574219,113.593322753906,442.27490234375,1691.23449707031,496.024505615234,11979.650390625
"26",1181.8359375,1971.30395507812,650.578918457031,75.4111862182617,1975.35900878906,181.617568969727,114.538955688477,443.150787353516,1682.72009277344,509.837554931641,12089.150390625
"27",1177.23071289062,1954.58984375,654.755981445312,75.7289276123047,1971.79284667969,176.774429321289,115.200889587402,456.670837402344,1667.03552246094,522.694519042969,12137.9501953125
"28",1179.50939941406,1962.1201171875,643.909240722656,77.1411209106445,1975.0390625,171.585357666016,115.342735290527,455.491516113281,1646.17272949219,515.668579101562,12098.349609375
"29",1177.70544433594,1985.44665527344,644.785095214844,74.9875183105469,1974.44482421875,166.939895629883,113.900650024414,462.092468261719,1662.35498046875,514.95166015625,12031.5
"30",1177.99035644531,1977.5947265625,652.487854003906,75.4111862182617,1968.36376953125,167.780029296875,114.066131591797,464.793548583984,1670.47106933594,510.74560546875,12107.900390625
"31",1185.96643066406,1993.52819824219,660.370178222656,75.3405609130859,2066.84448242188,168.966110229492,115.579147338867,466.687225341797,1707.76550292969,515.811950683594,12201.2001953125
